USA: USA, Lifetables (period 1x5), Females Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1964	0	0.02228	0.02185	0.12	100000	2185	98067	7359635	73.60
1960-1964	1	0.00155	0.00155	0.5	97815	151	97739	7261568	74.24
1960-1964	2	0.00090	0.00090	0.5	97663	88	97619	7163829	73.35
1960-1964	3	0.00069	0.00069	0.5	97575	67	97542	7066209	72.42
1960-1964	4	0.00056	0.00056	0.5	97508	55	97481	6968668	71.47
1960-1964	5	0.00051	0.00051	0.5	97453	50	97429	6871187	70.51
1960-1964	6	0.00042	0.00042	0.5	97404	41	97383	6773758	69.54
1960-1964	7	0.00038	0.00038	0.5	97363	37	97345	6676375	68.57
1960-1964	8	0.00033	0.00033	0.5	97326	33	97310	6579030	67.60
1960-1964	9	0.00030	0.00030	0.5	97294	29	97279	6481720	66.62
1960-1964	10	0.00028	0.00028	0.5	97265	27	97251	6384441	65.64
1960-1964	11	0.00030	0.00030	0.5	97237	29	97223	6287189	64.66
1960-1964	12	0.00030	0.00030	0.5	97208	29	97194	6189966	63.68
1960-1964	13	0.00032	0.00032	0.5	97179	31	97164	6092773	62.70
1960-1964	14	0.00036	0.00036	0.5	97148	35	97131	5995609	61.72
1960-1964	15	0.00041	0.00041	0.5	97113	40	97093	5898478	60.74
1960-1964	16	0.00050	0.00050	0.5	97073	48	97049	5801385	59.76
1960-1964	17	0.00054	0.00054	0.5	97025	53	96999	5704336	58.79
1960-1964	18	0.00059	0.00059	0.5	96972	57	96944	5607337	57.82
1960-1964	19	0.00064	0.00064	0.5	96915	62	96884	5510394	56.86
1960-1964	20	0.00064	0.00064	0.5	96853	62	96822	5413510	55.89
1960-1964	21	0.00071	0.00071	0.5	96791	69	96756	5316688	54.93
1960-1964	22	0.00070	0.00070	0.5	96722	68	96688	5219932	53.97
1960-1964	23	0.00071	0.00071	0.5	96654	68	96620	5123244	53.01
1960-1964	24	0.00076	0.00076	0.5	96586	73	96549	5026625	52.04
1960-1964	25	0.00081	0.00081	0.5	96512	78	96473	4930076	51.08
1960-1964	26	0.00083	0.00083	0.5	96434	80	96394	4833603	50.12
1960-1964	27	0.00086	0.00086	0.5	96355	83	96313	4737208	49.16
1960-1964	28	0.00092	0.00092	0.5	96272	89	96227	4640895	48.21
1960-1964	29	0.00098	0.00098	0.5	96183	94	96135	4544668	47.25
1960-1964	30	0.00107	0.00107	0.5	96088	103	96037	4448533	46.30
1960-1964	31	0.00112	0.00112	0.5	95986	107	95932	4352496	45.35
1960-1964	32	0.00123	0.00123	0.5	95878	118	95819	4256564	44.40
1960-1964	33	0.00129	0.00129	0.5	95761	124	95699	4160744	43.45
1960-1964	34	0.00143	0.00143	0.5	95637	137	95569	4065046	42.51
1960-1964	35	0.00155	0.00155	0.5	95500	148	95426	3969477	41.57
1960-1964	36	0.00166	0.00166	0.5	95352	159	95273	3874051	40.63
1960-1964	37	0.00180	0.00180	0.5	95193	171	95108	3778778	39.70
1960-1964	38	0.00199	0.00199	0.5	95022	189	94928	3683671	38.77
1960-1964	39	0.00217	0.00217	0.5	94833	205	94730	3588743	37.84
1960-1964	40	0.00231	0.00231	0.5	94628	219	94518	3494013	36.92
1960-1964	41	0.00246	0.00246	0.5	94409	232	94293	3399494	36.01
1960-1964	42	0.00282	0.00281	0.5	94177	265	94045	3305201	35.10
1960-1964	43	0.00303	0.00302	0.5	93912	284	93770	3211156	34.19
1960-1964	44	0.00320	0.00320	0.5	93628	299	93479	3117386	33.30
1960-1964	45	0.00352	0.00352	0.5	93329	328	93165	3023907	32.40
1960-1964	46	0.00379	0.00378	0.5	93001	352	92825	2930742	31.51
1960-1964	47	0.00426	0.00425	0.5	92649	394	92453	2837917	30.63
1960-1964	48	0.00454	0.00453	0.5	92256	418	92047	2745464	29.76
1960-1964	49	0.00494	0.00493	0.5	91838	453	91611	2653417	28.89
1960-1964	50	0.00551	0.00550	0.5	91385	502	91134	2561806	28.03
1960-1964	51	0.00577	0.00575	0.5	90883	523	90621	2470672	27.19
1960-1964	52	0.00647	0.00644	0.5	90360	582	90069	2380051	26.34
1960-1964	53	0.00684	0.00681	0.5	89778	612	89472	2289982	25.51
1960-1964	54	0.00732	0.00729	0.5	89166	650	88841	2200510	24.68
1960-1964	55	0.00779	0.00776	0.5	88516	687	88172	2111670	23.86
1960-1964	56	0.00850	0.00847	0.5	87829	744	87457	2023497	23.04
1960-1964	57	0.00914	0.00910	0.5	87085	792	86689	1936040	22.23
1960-1964	58	0.00999	0.00994	0.5	86293	858	85864	1849351	21.43
1960-1964	59	0.01081	0.01075	0.5	85435	918	84976	1763487	20.64
1960-1964	60	0.01206	0.01199	0.5	84517	1013	84010	1678512	19.86
1960-1964	61	0.01248	0.01240	0.5	83503	1036	82985	1594502	19.10
1960-1964	62	0.01465	0.01455	0.5	82467	1200	81868	1511516	18.33
1960-1964	63	0.01574	0.01562	0.5	81268	1269	80633	1429649	17.59
1960-1964	64	0.01674	0.01660	0.5	79999	1328	79334	1349016	16.86
1960-1964	65	0.01923	0.01905	0.5	78670	1499	77921	1269681	16.14
1960-1964	66	0.01964	0.01945	0.5	77172	1501	76421	1191760	15.44
1960-1964	67	0.02234	0.02209	0.5	75671	1672	74835	1115339	14.74
1960-1964	68	0.02424	0.02395	0.5	73999	1772	73113	1040504	14.06
1960-1964	69	0.02614	0.02580	0.5	72227	1863	71295	967391	13.39
1960-1964	70	0.03015	0.02970	0.5	70363	2090	69318	896097	12.74
